first_name,last_name,birth_place,birth_date,country_living_in,email,phone
Celie,Simonnet,São Pedro,1/24/1951,Brazil,csimonnet0@geocities.com,630 318 6870
Jock,Spight,Kotlyarevskaya,1/28/1999,Russia,,264 264 3271
Junina,Bollin,Gornyy,3/6/1966,Russia,jbollin2@cdbaby.com,662 448 5787
Hewitt,Stoffel,Tetandara,5/15/1969,Indonesia,hstoffel3@noaa.gov,695 283 3049
Sybyl,Gowanlock,Pai do Vento,7/24/1968,Portugal,sgowanlock4@slate.com,104 853 2472
Bud,Nyssens,Pobé,10/11/1973,Benin,bnyssens5@slate.com,750 879 0290
Raphael,Hasnip,Quintã,12/26/1972,Portugal,rhasnip6@scribd.com,751 604 2554
Genovera,Sherrington,‘Alīābād-e Katūl,11/15/1991,Iran,gsherrington7@arizona.edu,626 350 0741
Sonnie,Goodfellowe,Yuci,1/12/1971,China,sgoodfellowe8@blogspot.com,457 861 9400
Adria,Giocannoni,Takefu,12/5/1977,Japan,agiocannoni9@youku.com,993 102 5085
Annissa,Ordidge,Uddiawan,8/26/1982,Philippines,aordidgea@icq.com,848 252 2183
Concettina,Dannell,Cotabambas,3/16/1968,Peru,cdannellb@economist.com,279 580 6277
Randi,Stanney,,,,rstanneyc@mozilla.com,
Adelaide,Byles,Xinkai,9/29/1957,China,abylesd@vistaprint.com,909 470 5129
Heddie,Gainsborough,Pleshanovo,10/14/1991,Russia,hgainsboroughe@newyorker.com,470 644 1027
Bennett,Mulligan,Likasi,7/3/1964,Democratic Republic of the Congo,bmulliganf@biglobe.ne.jp,919 936 6105
Talia,Ianson,Tuchów,10/9/1955,Poland,tiansong@sohu.com,205 958 3884
Kamila,Brecon,Dykan’ka,11/9/1986,Ukraine,kbreconh@sfgate.com,805 535 9198
Waldon,Falconar,Cipesing,6/12/1966,Indonesia,wfalconari@ucla.edu,531 251 2541
Wallie,Londsdale,Shijiazhuang,2/6/1950,China,wlondsdalej@cornell.edu,208 792 3669
Titus,Conachy,Kasserine,1/20/1999,Tunisia,tconachyk@utexas.edu,871 862 5465
Baryram,Reinger,Ichupampa,6/30/1978,Peru,breingerl@oracle.com,307 825 9000
Adda,Redihough,Zhaogezhuang,8/29/1970,China,aredihoughm@state.gov,166 590 2552
Lisbeth,Durham,Roliça,3/16/1954,Portugal,ldurhamn@skype.com,271 311 2804
Grace,Cordelet,Rogowo,5/24/1991,Poland,gcordeleto@blog.com,870 340 7248
Collie,Stoppe,Zalewo,9/5/1985,Poland,cstoppep@fema.gov,674 705 5344
Yancey,Dhillon,Verkh-Usugli,3/28/1999,Russia,ydhillonq@multiply.com,727 793 3431
Lishe,Jedras,Mashizhai,6/28/1951,China,ljedrasr@xrea.com,965 259 6703
Merilee,Wadly,Brak,11/4/1950,Libya,mwadlys@army.mil,575 833 6711
Odie,Flade,Sang-e Chārak,9/16/1974,Afghanistan,,967 980 7275
Sharlene,Casely,Luleå,3/8/1996,Sweden,scaselyu@latimes.com,302 195 1617
Karel,Tamblingson,Toyama-shi,6/24/1965,Japan,ktamblingsonv@reference.com,182 999 0353
Maurice,Dellow,Ipoh,7/24/1961,Malaysia,mdelloww@who.int,523 996 3413
Rowney,Denman,Delanggu,12/14/1969,Indonesia,rdenmanx@taobao.com,608 352 2296
Celestia,Strapp,,,,cstrappy@ycombinator.com,
Beryle,Boutwell,Sandaohezi,11/8/1972,China,,255 340 8912
Celestyn,Enterle,Majagual,1/1/1996,Colombia,,145 972 5166
Anny,Bottomer,Gaoyang,1/21/1977,China,abottomer11@t.co,563 474 2144
Nelia,Milne,Verkhnya Rozhanka,11/23/1975,Ukraine,nmilne12@yelp.com,854 612 1889
Tamqrah,Waud,Rojas,1/10/1970,Argentina,twaud13@noaa.gov,889 829 6277
Vincents,Causton,Donghai,2/7/1962,China,vcauston14@edublogs.org,480 192 9203
Linnell,Gomersal,Luowan,4/22/1951,China,lgomersal15@theatlantic.com,814 992 5255
Winni,Extence,Malveira,2/16/1977,Portugal,wextence16@elpais.com,600 459 7581
Karalee,Cordaroy,Mogzon,12/18/1958,Russia,kcordaroy17@ning.com,488 882 0161
Catha,Sinclair,Tānsen,8/23/1981,Nepal,csinclair18@surveymonkey.com,349 482 0927
Cornelius,Bendtsen,Crasto,7/31/1987,Portugal,,150 548 2320
Jeramie,Bussey,Stavanger,11/3/1988,Norway,jbussey1a@slate.com,619 686 2238
