first_name,last_name,birth_place,birth_date,country_living_in,email,phone
Ricki,Sporner,Luxi,07/28/1998,China,rsporner0@quantcast.com,451-754-0340
Dania,Podmore,Juai,11/15/1959,Indonesia,,779-796-0771
Harri,Rolley,Gunjur,11/10/1973,Gambia,hrolley2@cisco.com,677-773-7865
Agathe,Kolodziej,Yuantan,04/23/1983,China,akolodziej3@flickr.com,413-179-6256
Dyane,O' Loughran,Xing’an,03/10/1991,China,,189-962-4933
Wilhelmina,Hortop,Jitan,07/11/1953,China,whortop5@typepad.com,569-333-2338
Tynan,Heasly,Al Hufūf,06/15/1985,Saudi Arabia,theasly6@yelp.com,281-344-0143
Gallard,Crippill,Purísima,12/31/1958,Colombia,gcrippill7@eventbrite.com,242-917-1318
Andris,Doughton,Pasar,11/19/1993,Indonesia,adoughton8@acquirethisname.com,356-946-3214
Eduardo,Burgen,Dashi,01/12/1998,China,eburgen9@blogger.com,390-202-5771
Allina,Crookston,Wolowiro,08/21/1989,Indonesia,acrookstona@newyorker.com,448-336-1159
Cosetta,Snooks,Shengze,05/26/1983,China,csnooksb@about.com,229-403-6475
Adriaens,MacGlory,Gobojango,02/02/1971,Botswana,amacgloryc@washingtonpost.com,844-336-7544
Nevsa,Whitticks,Bomomani,10/01/1972,Indonesia,nwhitticksd@livejournal.com,815-895-0128
Rafi,Malshinger,Viñac,04/16/1985,Peru,rmalshingere@nyu.edu,311-972-6218
Ellerey,Brende,Yanglang,04/07/1964,China,ebrendef@usgs.gov,565-522-2272
Yetta,Winning,Fairview,04/29/1993,Canada,ywinningg@discovery.com,326-319-5331
Lek,Eland,Ollantaytambo,12/09/1952,Peru,lelandh@mac.com,368-579-3436
Raquela,Stenton,Harian,10/07/1999,Indonesia,,260-259-4673
Brynn,Saipy,Masons Bay,12/25/1950,Bahamas,bsaipyj@behance.net,638-102-3788
Annora,Vinau,Huanggang,11/29/1997,China,avinauk@fastcompany.com,979-413-6997
Walsh,Ferrige,Sapu Padidu,02/22/1978,Philippines,wferrigel@ycombinator.com,210-443-3584
Drucill,St. John,Shichuan,08/04/1976,China,dstjohnm@japanpost.jp,362-162-2238
Vida,Kolushev,Tembau,01/23/1995,Indonesia,vkolushevn@indiatimes.com,355-565-5411
Corty,Blader,Swiętajno,06/09/1986,Poland,cbladero@patch.com,604-603-9165
Poppy,Norsister,Matagami,04/17/1961,Canada,pnorsisterp@de.vu,833-830-6107
Von,Hayman,Wola Uhruska,06/15/1963,Poland,vhaymanq@google.cn,750-220-2187
