first_name,last_name,birth_place,birth_date,country_living_in,email,phone
Denny,Barnardo,Daugavpils,21/12/1951,Latvia,,+371 837 650 1337
Stepha,Simnett,Birnin Kebbi,4/8/1988,Nigeria,ssimnett1@t-online.de,+234 458 983 0584
Kristofor,Westraw,Tyrnyauz,23/6/1959,Russia,kwestraw2@forbes.com,+7 677 942 3408
Orbadiah,Langmuir,Bryukhovychi,17/6/1962,Ukraine,olangmuir3@edublogs.org,+380 947 388 5920
Adrienne,Dary,Koysinceq,22/7/1974,Iraq,adary4@usda.gov,+964 188 149 2390
Kikelia,Rigate,Nowogard,10/8/1999,Poland,krigate5@epa.gov,+48 796 823 1865
Kerr,Weber,Zouma,1/6/1971,China,kweber6@weibo.com,+86 939 459 6596
Roz,Longman,Kotabaru,12/3/1955,Indonesia,,+62 389 649 7026
Lyda,Silverthorne,Taurage,30/10/1972,Lithuania,lsilverthorne8@epa.gov,+370 895 498 8320
Clement,Gerger,Sodankylä,20/7/1998,Finland,cgerger9@shareasale.com,+358 434 399 4942
Nadean,Conboy,Lingsar,20/10/1972,Indonesia,nconboya@ycombinator.com,+62 286 742 1577
Bonnie,Mcwhinnie,Lugo,18/5/1991,Philippines,bmcwhinnieb@nbcnews.com,+63 196 150 4665
Jae,Orhrt,Semanding,2/9/1995,Indonesia,jorhrtc@psu.edu,+62 580 173 9464
Giacopo,Massimi,Shangbahe,26/3/1955,China,gmassimid@google.de,+86 502 830 5464
Pietra,Antonietti,Wincrange,2/9/1965,Luxembourg,pantoniettie@comcast.net,+352 729 887 4346
Ryley,Kleinhaut,Pazin,9/10/1960,Croatia,rkleinhautf@cpanel.net,+385 707 551 0304
Milo,Hellewell,Novoalekseyevskaya,26/12/1985,Russia,mhellewellg@yale.edu,+7 128 670 3155
Woody,Rylands,Hachinohe,27/10/1991,Japan,,+81 551 330 8503
Jarad,Pilipyak,Jaro,27/3/1980,Philippines,,+63 146 650 6620
Maximilianus,Shiell,Lelystad,23/8/1959,Netherlands,mshiellj@google.com.hk,+31 174 889 5363
Yoshi,Radki,Monaghan,2/7/1971,Ireland,yradkik@amazon.de,+353 602 680 1294
Roldan,Glenister,Santa Elena,11/8/1978,Argentina,rglenisterl@blinklist.com,+54 766 169 9099
Renell,Kesby,Gniezno,16/1/1973,Poland,rkesbym@msu.edu,+48 324 976 5931
Cathie,Iston,Kokkónion,25/4/1990,Greece,cistonn@discovery.com,+30 231 145 7605
